陈***x,2016-12-27 09:14:59,【尊享版】男深灰,XL,不合身，洗完澡穿的时候好费力，大家认真考虑一下吧
t***8,2016-12-27 09:13:43,【尊享版】女黑色,L,不错
w***4,2016-12-27 09:11:49,[升级版]男浅灰,L,爸爸很满意，好评
1***e,2016-12-27 09:11:38,【尊享版】男藏青,L,男朋友说衣服还好的
c***2,2016-12-27 09:11:12,[升级版]女魅力黑,XXL,二次购买，很保暖，很喜欢
宝***8,2016-12-27 09:09:30,【超柔版】女红色,XXL,质量不错，摸着手感也很好 。不错的一次购物
郁***生,2016-12-27 09:08:36,[升级版]男深灰,XXL,还不错。。
旋***7,2016-12-27 09:05:41,【超柔版】男浅灰,XXXXXL,不错，穿上正合适，本来担心一米八五的身高怕短呢，结果正好，价格也便宜，好评
拿***霍,2016-12-27 09:04:32,【超柔版】男深灰,XXXL,大小合适，很保暖，很不错的宝贝。
自***发,2016-12-27 09:03:58,【尊享版】男酒红,XXL,以前买过好几次南极人保暖内衣都比这次便宜还比这次的厚实，还说是至尊的呢，有种上当的感觉。因为着急穿所以不能退了。超级失望。
董***玉,2016-12-27 09:01:05,【超柔版】男酒红,XXL,还不错
张***b,2016-12-27 09:01:00,【尊享版】女黑色,L,买家说话不算话 穿他家衣服我后背痒的都发炎了 说给补偿又装死。自己东西差了 还不理会 祝你生意早起垮！
b***1,2016-12-27 09:00:33,【超柔版】男深灰,XXXL,很不错，柔软，物流也特别快，喜欢的可以用，下手了
克***w,2016-12-27 08:58:58,【尊享版】女红色,XL,挺好的
克***w,2016-12-27 08:58:58,【尊享版】男酒红,XL,不错
佳***n,2016-12-27 08:57:31,【超柔版】男深灰,XXL,我买的是超柔版的，尺码是卖家推荐的，穿上好暖和，挺满意的，物流也快，
可***平,2016-12-27 08:56:14,[升级版]男藏青,XL,东西不错，号码偏小。
我***1,2016-12-27 08:54:25,【尊享版】男深灰,XXL,买过三次了，一分价钱一分货，第
玉***0,2016-12-27 08:53:43,[升级版]女中国红,【M】,质量差，态度差，物品和描述的不一样，要求退货不回复
夏***珲,2016-12-27 08:53:14,[升级版]男藏青,XXXL,很暖和
黄***6,2016-12-27 08:46:57,【尊享版】男深灰,XXL,给爸妈买的，直接寄回家了，打电话问了，妈妈说穿的很舒服，准备再买两套
符***媛,2016-12-27 08:46:18,[升级版]男深灰,L,毕竟便宜，料子比较差
d***d,2016-12-27 08:44:53,【超柔版】男藏青,XXXXL,很软，不错
老***8,2016-12-27 08:43:38,【尊享版】男深灰,L,挺好的，老爸很喜欢，很暖和，下次还会来买的，买值了。
l***0,2016-12-27 08:43:13,【超柔版】女黑色,XL,挺厚實的，只是聽了客服的建議買了XL的，有點偏大，不過還好，可以穿在裡面，穿大衣就不怕冷了
莎***的,2016-12-27 08:43:05,【超柔版】男浅灰,XL,很满意的一次购物
丶***心,2016-12-27 08:40:06,【超柔版】男浅灰,XXL,有点往上跑
邓***1,2016-12-27 08:40:04,【超柔版】女红色,XXL,还不错
邓***1,2016-12-27 08:40:04,【超柔版】男咖啡,XXXL,还不错
a***哥,2016-12-27 08:38:15,【超柔版】男深灰,L,挺暖的 。就是小腿那有点勒。。
y***1,2016-12-27 08:36:42,【尊享版】女红色,XXL,杠杠滴
z***3,2016-12-27 08:35:34,【尊享版】男浅灰,XXXL,码子偏小
小***1,2016-12-27 08:35:01,【超柔版】女黑色,XXXL,一分钱一分货
百***5,2016-12-27 08:32:56,[升级版]男藏青,XL,薄的没法形容，按这个质量有些贵了。
z***3,2016-12-27 08:32:20,【超柔版】男藏青,XXL,保暖衣裤收到了，感觉还不错，比较保暖，挺好的
x***p,2016-12-27 08:32:19,【超柔版】男深灰,XXL,质量很好，布料摸着很柔软，商家服务态度好，下次继续光临
r***i,2016-12-27 08:28:48,【尊享版】男藏青,L,质量不好，穿起来不舒服
河***口,2016-12-27 08:26:54,[升级版]男深灰,XXL,不错
芊***呦,2016-12-27 08:26:40,[升级版]男藏青,XXL,质量不错，没色差，码数也正，里面的绒很舒服很暖和，性价比高，这个价格能买到真的是超值
l***7,2016-12-27 08:26:23,[升级版]男藏青,L,东西不错，穿起来很合身，快递也很好。
何***婧,2016-12-27 08:24:29,【尊享版】男深灰,XL,很满意，自己拍小了一码
t***3,2016-12-27 08:15:35,[升级版]男深灰,XXXXXL,好评
l***9,2016-12-27 08:12:47,【超柔版】男深灰,XXXXL,质量不错 ，挺柔软，挺暖的
西***星,2016-12-27 08:09:23,[升级版]男藏青,XXL,保暖很好够贴心
l***e,2016-12-27 08:08:04,[升级版]男藏青,XL,衣服整体不错，就是号有点偏小，四件都小，下次要加1号
胡***武,2016-12-27 08:07:41,【超柔版】男藏青,XXXL,很好的内衣，穿上超级暖和，老牌子信任
幅***河,2016-12-27 08:04:46,【超柔版】男藏青,L,质量挺不错的，就是有点小了
粉***香,2016-12-27 08:02:17,【超柔版】男墨绿,XL,东西收到了，质量挺好的
青***1,2016-12-27 07:53:53,[升级版]女中国红,M,差差差差，垃圾
偶***6,2016-12-27 07:45:54,【超柔版】男藏青,XXL,买了送人的，摸着挺舒服
小***0,2016-12-27 07:45:42,【尊享版】男深灰,L,穿&apos;着很舒服
呵***杰,2016-12-27 07:45:28,【超柔版】男藏青,XXL,不会太厚重但是很暖很舒服，刚开始打开会有点味道，洗一遍就没有了。好评！
兰***华,2016-12-27 07:44:08,【超柔版】男藏青,XXXL,感觉厚实，应该暖和
兰***华,2016-12-27 07:44:08,【超柔版】男深灰,XXXL,挺好的
我***0,2016-12-27 07:42:00,[升级版]男浅灰,L,衣物收到了，没有理想中的厚。
陈***用,2016-12-27 07:38:00,[升级版]女魅力黑,L,掉毛的厉害，掉色的厉害，买的人留心了。。。。
陈***用,2016-12-27 07:38:00,【超柔版】男浅灰,XXXL,掉毛的厉害，掉色的厉害，买的人留心了。。。。
解***8,2016-12-27 07:35:58,【尊享版】男深灰,XXL,很不错
解***8,2016-12-27 07:35:58,【尊享版】女黑色,XXL,很不错
光***啊,2016-12-27 07:30:56,【尊享版】男浅灰,L,可以
致***当,2016-12-27 07:26:34,【尊享版】男深灰,XL,这次收到的衣服挺不错的，满意满意
g***x,2016-12-27 07:24:54,【超柔版】男咖啡,XXL,昨天收到衣衣了！老公今天就穿上试了试他说挺好就是稍微有点薄不过还行
k***m,2016-12-27 07:24:37,[升级版]男深灰,XL,我要求不高还行。
j***u,2016-12-27 07:15:35,【超柔版】男深灰,XXXXL,不错，店家推荐的尺码也很准，穿了正好，好评
王***贝,2016-12-27 07:14:31,【尊享版】男浅灰,XXL,穿了几天，太垃圾了，裤裆烂了
我***赛,2016-12-27 07:13:53,【尊享版】男浅灰,XXL,物流速度特别快。 隔了一天就收到了。之前买了一套。是给我弟弟买的。这是买的第二套，穿了一天之后才过来评价的。非常不错，性价比非常高。南极人这个品牌早在几年之前就试用过了，很不错的。
潇***3,2016-12-27 07:07:40,【超柔版】男咖啡,XXL,还可以
彭***4,2016-12-27 06:55:38,【超柔版】男紫色,XL,快递太差劲了，别的还行
d***y,2016-12-27 06:53:37,[升级版]男浅灰,XXL,好评
y***9,2016-12-27 06:52:34,【尊享版】男酒红,L,不错不错
傅***啊,2016-12-27 06:46:40,【尊享版】男浅灰,L,垃圾衣服，袖子短裤子短，而且小到不能穿，儿童装？
y***n,2016-12-27 06:38:58,【超柔版】女黑色,XL,棒极啦！
毛***2,2016-12-27 06:18:51,【超柔版】男藏青,L,质量真的是一分钱一分货，老公才穿一天就穿破了
l***z,2016-12-27 06:04:01,[升级版]男藏青,XL,暖和，时尚!值得购买!
今***家,2016-12-27 05:23:48,[升级版]男藏青,XXL,垃圾
今***家,2016-12-27 05:23:47,[升级版]男深灰,XXL,垃圾
咖***5,2016-12-27 05:08:22,【尊享版】男浅灰,L,质量还行吧！
刘***7,2016-12-27 04:39:55,【超柔版】男浅灰,L,还可以
1***咪,2016-12-27 04:32:12,【超柔版】男浅灰,XXXXL,不错，挺好的
w***4,2016-12-27 04:25:11,【尊享版】男深灰,L,买小了  质量一般不值这个价
棒***6,2016-12-27 04:17:48,【超柔版】女红色,M,给爸妈一人买了一套，实惠，爸妈会喜欢的
棒***6,2016-12-27 04:17:48,【超柔版】男深灰,L,给爸妈一人买了一套，实惠，爸妈会喜欢的
星***子,2016-12-27 03:42:31,【超柔版】男藏青,XXXL,多次购买了。
星***子,2016-12-27 03:42:31,【超柔版】男深灰,XXXXL,多次购买了。
星***子,2016-12-27 03:42:31,【超柔版】女紫色,XXXL,多次购买了。
q***金,2016-12-27 03:26:57,【超柔版】女紫色,XXL,宝贝质量还不错，摸着很厚实的，卖家发货速度快，快递很给力，绝对的好评！
q***5,2016-12-27 02:00:26,[升级版]男深灰,XXXXXL,很好。
哦***乐,2016-12-27 01:55:43,【超柔版】男酒红,XXXL,尺码比实际的有点大，一般般吧！
q***6,2016-12-27 01:38:45,[升级版]男深灰,L,裤子太紧了 跟紧身裤一样吗
顾***2,2016-12-27 01:36:10,【尊享版】男深灰,L,还可以，码数偏小
顾***2,2016-12-27 01:36:10,【尊享版】男浅灰,L,还可以，码数偏小
吴***7,2016-12-27 01:21:23,【尊享版】男藏青,XXL,有偏小了一点。
t***2,2016-12-27 01:08:43,【超柔版】男藏青,XXXXXL,不错
g***发,2016-12-27 00:54:47,【尊享版】男深灰,XXXL,这件衣服很不错，保暖，很合适，最主要最主要的是客服推荐的尺寸很好啊！很满意，价格也不算太贵，值得推荐，5分。
t***9,2016-12-27 00:50:29,【超柔版】男藏青,XL,衣服面料很柔软 很保暖 今天刚换上很不错。
a***0,2016-12-27 00:46:02,【尊享版】男浅灰,XL,还可以，就是码子偏小，
l***迪,2016-12-27 00:42:06,【尊享版】男浅灰,L,尺寸和描述严重不符，通常我只是穿中码，买了一套大码的就是为了以防万一，没想到根据你们的尺寸买了大码的，还是穿的紧绷的，浑身不舒服。退货都懒的退了
佳***子,2016-12-27 00:40:31,【超柔版】男深灰,L,男朋友说穿着很暖和，很轻便
金***铺,2016-12-27 00:37:34,【尊享版】男深灰,L,速度还行，稍微有点慢，修身的＋绒尺码有点小
c***z,2016-12-27 00:36:41,【超柔版】男深灰,XL,物有所值。
刘***m,2016-12-27 00:33:36,【超柔版】男藏青,XL,已经是第二次购买了，孩子很喜欢，很保暖
z***8,2016-12-27 00:31:35,【超柔版】男深灰,XL,货手到了，还行吧
关***芒,2016-12-27 00:31:16,【尊享版】男深灰,XL,老爸很满意，质量不错，
杨***全,2016-12-27 00:27:07,[升级版]男深灰,XXXL,挺好的，很柔软，也很保暖！会继续支持
t***0,2016-12-27 00:22:48,【超柔版】男藏青,XXXXXL,特别好 老人穿上很暖和 弹性强 很厚实 物超所值
五***法,2016-12-27 00:20:35,[升级版]女魅力黑,XXL,挺好
q***9,2016-12-27 00:19:06,【超柔版】男咖啡,XL,挺舒服的。
t***0,2016-12-27 00:16:27,【尊享版】男浅灰,L,挺好
m***r,2016-12-27 00:15:34,【超柔版】男藏青,L,不错很好
h***1,2016-12-27 00:04:41,[升级版]男深灰,XL,能别搞笑吗 不支持上图我还不能说了吗 我不会为了两块钱而去好评 我只能说我花七十块钱买了身秋衣 买的最厚的还是这么薄 这是保暖内衣？忽悠北方人呢？？？便宜没好货 懒得退了 以后不会再网购保暖内衣了
恭***1,2016-12-26 23:58:49,【尊享版】男浅灰,L,不好，质量差
t***7,2016-12-26 23:58:48,[升级版]女中国红,XL,偏大偏大！差评！
t***0,2016-12-26 23:57:41,[升级版]男藏青,XXL,很暖和，满意。
桃***0,2016-12-26 23:52:18,【尊享版】女紫色,XXL,差评差评差评！祝关门大吉！一共买了五件给爸妈，结果我爸对我说缩水还掉毛，本来合适的尺码，愣是弯腰就露背了，联系客服，一开始死活不让退，下过水了，后来让补差价，没谈拢，让的退回去，呵呵，下了水穿过了，难道重新挂了吊牌再卖给别人吗？也是，比起退一件衣服的钱，肯定重新卖出去比较赚！
魔***珂,2016-12-26 23:52:13,[升级版]男藏青,XL,好像还行
z***0,2016-12-26 23:47:23,【尊享版】女红色,XXL,质量一般
伤***中,2016-12-26 23:46:20,【尊享版】男深灰,XL,还好，穿上很暖和
噗***9,2016-12-26 23:45:04,【超柔版】男深灰,XXL,宝贝还不错.毛毛也厚实.
小***1,2016-12-26 23:38:22,【尊享版】女黑色,L,货物与描述匹配，感觉还好
申***妃,2016-12-26 23:37:12,【超柔版】男深灰,XXXXXL,很保暖
1***g,2016-12-26 23:34:46,【超柔版】男浅灰,XXL,不错
洋***豆,2016-12-26 23:32:45,【尊享版】男浅灰,XXL,很舒服，还很保暖。???
梁***仙,2016-12-26 23:31:38,【超柔版】男藏青,XL,老婆说还好
夜***6,2016-12-26 23:30:57,【尊享版】男深灰,XXXL,先好评，看看掉色退毛不，在上图
杨***三,2016-12-26 23:30:05,【尊享版】男深灰,XXXL,比想像中的稍微薄一些，总体来说不错。
向***懂,2016-12-26 23:29:42,【尊享版】男深灰,XXXL,很满意
汪***赵,2016-12-26 23:28:24,【尊享版】女紫色,XXL,不错
汪***赵,2016-12-26 23:28:24,【尊享版】男深灰,XXL,不错
慕***晓,2016-12-26 23:28:20,【超柔版】男咖啡,L,宝贝收到了。挺喜欢的. 真实拍照的. 质量也很好 下回有时间再来看看有没有出什么新品，客服也很客气。
为***包,2016-12-26 23:28:16,【尊享版】男浅灰,L,特意穿了两天再来购买，感觉还不错，值得购买
赵***4,2016-12-26 23:23:28,【尊享版】男深灰,XL,裤子短了
1***p,2016-12-26 23:23:26,【超柔版】男深灰,XXXXL,大小合适，内绒柔软穿上很舒服，满意。
突***撒,2016-12-26 23:22:54,【尊享版】女黑色,XL,老妈试了，还不错的！实惠
男***孩,2016-12-26 23:22:11,[升级版]男深灰,XXL,还行，挺暖和的
i***纯,2016-12-26 23:15:36,【尊享版】男藏青,XXL,买给老爸的，还不错
t***2,2016-12-26 23:14:46,【超柔版】男浅灰,XXL,第二次购买，不错不错
顾***洁,2016-12-26 23:12:10,【尊享版】男深灰,L,没第一套买的厚。
t***y,2016-12-26 23:10:58,【超柔版】女紫色,L,很好，超级保暖！物美价廉！
t***2,2016-12-26 23:08:23,【超柔版】男墨绿,XL,叔叔很喜欢，暖和
6***婷,2016-12-26 23:08:03,【尊享版】男浅灰,XL,很暖和，不错
小***一,2016-12-26 23:06:39,【尊享版】男藏青,L,还不错，就是上衣尺码偏小
昕***e,2016-12-26 23:04:15,【超柔版】女红色,L,很棒 正好 暖和
昕***e,2016-12-26 23:04:15,【超柔版】女黑色,M,很棒 正好 暖和
c***4,2016-12-26 23:01:10,[升级版]男深灰,XL,好 非常好 下次继续光临
陪***5,2016-12-26 23:00:35,【尊享版】男藏青,XXXL,太薄了   还爱粘毛毛  不行
n***n,2016-12-26 22:57:13,[升级版]女紫罗兰,XXL,太薄了，不能当保暖穿。不如花八九十买真正的厚保暖。
n***n,2016-12-26 22:57:13,[升级版]男藏青,L,太薄了，不能当保暖穿。不如花八九十买真正的厚保暖。
爱***了,2016-12-26 22:54:45,【超柔版】女黑色,XXL,家里的人都是穿这牌子的保暖套 真个特暖和特
l***0,2016-12-26 22:54:08,[升级版]男藏青,XXXL,男朋友是很暖和
董***奂,2016-12-26 22:53:57,【超柔版】男咖啡,XL,嗯嗯不错，很好，收到货就洗了，只有轻微的浮色，很满意，值得推荐购买，有需要一定会再来的。
s***4,2016-12-26 22:52:22,【超柔版】女黑色,M,很柔软摸着 很喜欢
永***傻,2016-12-26 22:26:58,【超柔版】男深灰,XXL,质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物
l***3,2016-12-26 22:26:54,【超柔版】女紫色,XXXXL,质量一般
l***3,2016-12-26 22:26:41,[升级版]男浅灰,XXXL,质量一般
温***戾,2016-12-26 22:26:23,[升级版]男藏青,L,还可以，挺暖和的
a***7,2016-12-26 22:24:10,【尊享版】男藏青,L,买了两件，第一件L码可以，第二件同样的码数，但是穿着小，质量也不行，质量超差
久***丶,2016-12-26 22:23:01,【尊享版】男深灰,L,这款保暖内衣内裤特别的好，穿的一点都不冷，非常的保暖。物流很快！
p***0,2016-12-26 22:20:18,【超柔版】男浅灰,XL,买给家人的。
p***0,2016-12-26 22:20:18,【超柔版】男深灰,L,买给家人的。
一***啦,2016-12-26 22:18:29,[升级版]女魅力黑,M,衣服還可以 褲子好薄
夏***2,2016-12-26 22:18:19,[升级版]男深灰,L,好评，很好，不错。。。。。。。。。
夏***2,2016-12-26 22:18:19,【尊享版】男浅灰,L,好评，很好，不错。。。。。。。。。
裸***忆,2016-12-26 22:15:50,[升级版]女紫罗兰,L,OK
裸***忆,2016-12-26 22:15:50,[升级版]男藏青,XXXL,OK
潘***3,2016-12-26 22:14:57,[升级版]男深灰,XXXL,质量很好啊！而且大小都合适！以后还来这买！
木***9,2016-12-26 22:10:54,【超柔版】男浅灰,XXL,根本不合身，衣服太小了
木***9,2016-12-26 22:10:54,[升级版]女魅力黑,L,袖子太短了，还紧的不舒服，本人160，体重52
情***l,2016-12-26 22:10:51,【超柔版】男深灰,L,质量很好 物超所值 好评
小***霸,2016-12-26 22:10:45,[升级版]女中国红,L,不太满意，腰特别大，没有想象那么厚。
零***伞,2016-12-26 22:09:06,【超柔版】男深灰,XXXL,不怎么好，爸爸不喜欢
w***7,2016-12-26 22:08:49,【超柔版】男浅灰,XXXL,衣服有点太大了，但是裤子有点小了
i***4,2016-12-26 22:07:09,【尊享版】男深灰,XXL,大小合适，性价比高，划算
i***4,2016-12-26 22:07:09,【尊享版】男浅灰,XXL,大小合适，性价比高，划算
c***0,2016-12-26 22:07:08,【超柔版】男深灰,XXXL,不厚，
清***4,2016-12-26 22:05:50,【尊享版】男藏青,XL,物流非常快，服务非常非常周到，衣服材质非常好，下次还要再来买，走过路过不要错过。
清***4,2016-12-26 22:05:50,【尊享版】男浅灰,XL,物流非常快，服务非常非常周到，衣服材质非常好，下次还要再来买，走过路过不要错过。
r***8,2016-12-26 22:05:11,【尊享版】男深灰,XXXL,一般般吧
等***t,2016-12-26 22:03:44,[升级版]男藏青,XXXL,衣服有点薄，有点硬
李***1,2016-12-26 22:03:43,【超柔版】男酒红,L,很柔很暖和，价格也合适
渍***渍,2016-12-26 21:58:17,【超柔版】女黑色,M,挺厚实的也很柔软 准备在入一套红色的 赞赞赞?
杨***2,2016-12-26 21:57:49,【超柔版】女红色,XXL,好评
叶***贵,2016-12-26 21:57:44,【超柔版】男浅灰,L,挺好，满意。
一***芋,2016-12-26 21:57:13,【尊享版】男浅灰,L,给男朋友家人带的  好
想***爱,2016-12-26 21:57:05,【尊享版】男藏青,XL,还没有穿希望好
海***曦,2016-12-26 21:55:59,[升级版]女魅力黑,XXL,爸妈穿的都合身，实惠，保暖
海***曦,2016-12-26 21:55:59,[升级版]男藏青,XXXL,爸妈穿的都合身，实惠，保暖
囡***1,2016-12-26 21:54:28,【尊享版】男深灰,XXXL,东西收到了，挺不错的。。
w***3,2016-12-26 21:50:04,【超柔版】男藏青,XXL,偏小
我***纸,2016-12-26 21:49:19,[升级版]男浅灰,XXL,蛮暖和的
x***2,2016-12-26 21:48:17,[升级版]女紫罗兰,L,东西是给妈妈买的，妈妈说挺好的，很满意。有需要还要在它们家买。
孙***朋,2016-12-26 21:48:05,【超柔版】男藏青,XXL,忘记评价了，还可以。。。。。。。。。。。。。。
后***吧,2016-12-26 21:47:16,【尊享版】男浅灰,L,买给老爸的，质量不错
t***6,2016-12-26 21:45:43,【尊享版】男深灰,L,一般般吧
田***可,2016-12-26 21:45:39,[升级版]男深灰,L,还没穿 穿了在追评
异***8,2016-12-26 21:45:29,【超柔版】男深灰,XXL,看着还不错。
深***l,2016-12-26 21:44:53,【尊享版】男深灰,XXXL,给爸爸买的 质量很好 穿着也很舒服
青***长,2016-12-26 21:44:44,【超柔版】男浅灰,L,超级棒的衣服 ！质量不用说绝对的好评！！
时***6,2016-12-26 21:43:02,[升级版]男藏青,XL,不错
龄***阳,2016-12-26 21:42:47,【超柔版】男深灰,XXL,给老公买的还不错
z***8,2016-12-26 21:42:45,【超柔版】男藏青,XXXXL,不错 很暖
z***8,2016-12-26 21:42:45,【超柔版】男深灰,XXXXL,不错很好
张***8,2016-12-26 21:42:05,【尊享版】男浅灰,XXL,这件衣服不是很厚，适合南方穿，如果在北方就有点薄了！我是打算再这边穿的，那套厚的回老家了穿，我一次买了二套，很值！
张***8,2016-12-26 21:42:05,【超柔版】男深灰,XXL,我是星期六买的，今天就收到了，拿到家就迫不及待的打开试一试，店家推荐的尺码很合身，穿上很暖和，值！
h***8,2016-12-26 21:38:31,[升级版]男浅灰,XXL,还算可以吧，衣服质量是很好的，就是裤子太窄了，上松下紧，萝卜装，裤口那么窄，上面又那么肥，有点遗憾
w***1,2016-12-26 21:38:27,[升级版]男浅灰,XXXL,质量很好，值得购买，推荐！
朗***唔,2016-12-26 21:37:45,[升级版]男浅灰,L,挺好的
微***闲,2016-12-26 21:36:11,【尊享版】男浅灰,XL,挺不错 物美价廉
蒋***祥,2016-12-26 21:35:01,【尊享版】男浅灰,L,这个价位有这样的质量，很不错
王***阳,2016-12-26 21:33:59,【超柔版】男藏青,XXXL,不错，挺好的，很厚实，穿着很暖和，很愉快的一次购物体验。
小***锅,2016-12-26 21:32:53,【尊享版】男藏青,XXL,穿起舒服
t***9,2016-12-26 21:28:36,【超柔版】男深灰,XXXL,好评
人***情,2016-12-26 21:27:19,【尊享版】男深灰,XXXL,可以，很合身，很满意这次购物。
小***9,2016-12-26 21:25:31,【超柔版】男藏青,XL,给老爸买的，好不好没问
l***4,2016-12-26 21:24:49,【超柔版】男咖啡,L,宝贝，挺好，家人都喜欢南极人这个牌子，这次又买了两身！
泪***心,2016-12-26 21:22:44,【超柔版】男深灰,XL,挺厚实，还不错
悠***4,2016-12-26 21:22:25,【尊享版】男深灰,XXL,还行
n***i,2016-12-26 21:21:12,【尊享版】男深灰,XXXL,蛮保暖的
x***6,2016-12-26 21:21:03,[升级版]女紫罗兰,XL,衣服很暖和，大小刚好合适
h***0,2016-12-26 21:20:28,【超柔版】男浅灰,XL,蛮好的，给爸爸，弟弟都买了，特别保暖哦！
h***0,2016-12-26 21:20:28,【尊享版】男深灰,XXL,蛮好的，给爸爸，弟弟都买了，特别保暖哦！
h***0,2016-12-26 21:20:28,【超柔版】男酒红,XL,蛮好的，给爸爸，弟弟都买了，特别保暖哦！
q***g,2016-12-26 21:19:36,【超柔版】男藏青,L,挺好的
熙***6,2016-12-26 21:19:24,【尊享版】男深灰,L,收到
s***0,2016-12-26 21:18:53,【尊享版】女黑色,XXL,不好
s***0,2016-12-26 21:18:53,【尊享版】女红色,XXL,不好
y***1,2016-12-26 21:18:52,【尊享版】男深灰,XXL,很好。刚好合身。感觉很暖和。带毛蛮好的。刚刚洗了等着穿。
黄***啊,2016-12-26 21:18:46,[升级版]男藏青,XXL,第二次买了很不错有需要再来
t***9,2016-12-26 21:16:31,[升级版]男浅灰,XL,是给家里老人买的，也没看到衣服长什么样，但质量什么的好像还可以。
刘***3,2016-12-26 21:15:14,【尊享版】男深灰,L,太薄了，
t***9,2016-12-26 21:15:09,【超柔版】男咖啡,XXXL,根本不值这个价钱
t***3,2016-12-26 21:13:58,【尊享版】男酒红,XXL,刚收到，等穿了再评价
0***0,2016-12-26 21:13:29,【尊享版】女黑色,XL,不好，一般般
心***房,2016-12-26 21:13:11,【尊享版】男浅灰,XL,同一家店买的两套，尺寸还不一样&hellip;&hellip;
心***房,2016-12-26 21:13:11,【超柔版】男深灰,XL,同一家店买的两套，尺寸还不一样&hellip;&hellip;
晴***下,2016-12-26 21:13:01,【尊享版】男浅灰,L,差评，偏小，脚穿进去好困难
w***旋,2016-12-26 21:09:31,【尊享版】男酒红,XXXL,衣服做工很细致，很暖和，性价比很高
冰***2,2016-12-26 21:09:27,[升级版]男深灰,XXL,衣服不错，买的第二套啦！下次还会来。
s***e,2016-12-26 21:09:25,【超柔版】男深灰,XXXXXL,大小合适 价格实惠 保暖效果不错 好评
t***9,2016-12-26 21:08:26,[升级版]女魅力黑,M,希望可以温暖一冬！谁用谁知道！试了再说
我***0,2016-12-26 21:06:57,【超柔版】男深灰,XXXXL,有点薄
夏***霸,2016-12-26 21:06:16,【尊享版】男深灰,XXXL,还行吧  比想象中薄  版型偏大
小***i,2016-12-26 21:03:02,【超柔版】男藏青,XL,给弟弟买的，很暖和
h***6,2016-12-26 20:55:20,【超柔版】男酒红,XXXL,穿着挺贴身的,挺暖和的！
z***0,2016-12-26 20:55:01,【尊享版】男藏青,XXL,质量不错，穿起来很暖和
z***0,2016-12-26 20:55:01,【超柔版】男咖啡,XXL,质量不错啦，穿起来很暖和
游***e,2016-12-26 20:54:04,【尊享版】男藏青,L,本宝宝嫌小，给老爸穿了，老爸穿着正好，袖口偏短，建议大家买大一码的。
y***p,2016-12-26 20:53:23,【尊享版】女红色,M,还行。只是不喜欢秋裤
慕***2,2016-12-26 20:52:37,【超柔版】男藏青,XXXXXL,衣服质量特别好，大小刚好合适，面料特别舒服。里边的绒很细腻。穿起来特别暖和，好评。赞一个。
n***a,2016-12-26 20:51:49,【尊享版】男藏青,XXL,我只想说一分钱一分货，这个太薄了，冬天老人穿不合适
爱***婷,2016-12-26 20:51:33,[升级版]男浅灰,XXL,还可以
琳***斌,2016-12-26 20:51:22,【超柔版】男藏青,XXXXXL,真的好，好保暖，超值超优惠，快递给力，谢谢店家
王***9,2016-12-26 20:26:18,[升级版]女紫罗兰,XXL,收到，摸这个布料好柔软不错，好评
甜***格,2016-12-26 20:24:52,【尊享版】男藏青,XXL,保暖套装收到了，质量好，厚度刚好是我要的，一下拍了两套，准备再入手一套备用着，给好评！
小***0,2016-12-26 20:24:16,【尊享版】男浅灰,XXXL,还好，给老爸买的，没穿过，我这是广州，那衣服对广州来说太厚了
t***2,2016-12-26 20:24:06,[升级版]男藏青,XL,给爸爸买的，寄回老家了，物流很给力，说衣服还不错，尺寸也刚好，再来追加
s***7,2016-12-26 20:23:50,【超柔版】男藏青,XXXXL,质量挺好
t***1,2016-12-26 20:23:33,【尊享版】男浅灰,XXL,可以
墓***言,2016-12-26 20:23:08,【超柔版】男藏青,XL,衣服挺厚实，也很舒服
你***懂,2016-12-26 20:22:25,【超柔版】男浅灰,XXL,?
王***1,2016-12-26 20:21:21,【超柔版】女黑色,XXXXL,挺好的，大小合适，挺暖和值得推荐！
吾***心,2016-12-26 20:20:47,【尊享版】男深灰,L,很好，这次的正好，而且很软，相信这个牌子
刘***1,2016-12-26 20:20:05,【超柔版】男藏青,XXXXL,里面毛毛有点少！
她***l,2016-12-26 20:19:26,[升级版]女中国红,M,厚实，暖和，是正红色
t***6,2016-12-26 20:17:33,【超柔版】男深灰,L,习惯好评
夏***x,2016-12-26 20:15:08,[升级版]男深灰,L,可以
1***琳,2016-12-26 20:14:27,【尊享版】男藏青,XXL,好的
1***琳,2016-12-26 20:14:27,【尊享版】女黑色,L,好的
汤***林,2016-12-26 20:14:06,【尊享版】男藏青,XL,满意
亲***0,2016-12-26 20:13:14,【超柔版】男藏青,XL,此用户没有填写评论!
l***变,2016-12-26 20:13:13,【尊享版】男藏青,XL,不错！
z***w,2016-12-26 20:12:54,[升级版]男深灰,XXL,好评
古***0,2016-12-26 20:12:46,【超柔版】男咖啡,L,宝贝很暖和，穿着很舒服！
m***人,2016-12-26 20:11:28,[升级版]男藏青,XL,挺厚的，老公有点胃病，这款可以暖胃，挺好的，等老公穿上再来追评喔
华***1,2016-12-26 20:10:16,【尊享版】男酒红,XXL,质量很好，和描述一样，大小很合适，以后需要在来
简***3,2016-12-26 20:09:32,【超柔版】女黑色,XXXL,依依摸着质量挺好的，不知道穿着舒服不舒服，以后再追加评论吧。
